feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
2996435,1564040362,93924203,4,Very happy with the service!,Customer Service,Positive,01-08-2023
8469697,4856827800,43784632,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,20-08-2024
4776111,2465711187,48511124,4,"Average experience, could improve.",Product Quality,Neutral,30-03-2023
8997243,7741314063,32054313,2,Items were missing from my order.,Customer Service,Negative,13-09-2024
5706530,6973696848,21779155,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,23-04-2023
5458271,443178123,56248757,3,Delivery was late and I was unhappy.,Customer Service,Negative,29-08-2024
4526565,2155491764,77869660,1,Items were missing from my order.,Product Quality,Negative,29-08-2024
294116,282887897,97492493,2,I had a bad experience.,App Experience,Negative,19-09-2023
6665325,1014190951,70798876,2,Customer service was not helpful.,Product Quality,Negative,25-04-2023
3277902,4632027192,64162093,4,The product met my expectations.,Customer Service,Neutral,09-07-2024
1239916,9196809062,58979427,3,"It was okay, nothing special.",Product Quality,Neutral,19-05-2024
3999276,3802671506,55028958,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,30-07-2023
1136751,931138604,38133873,3,The product met my expectations.,Customer Service,Neutral,24-08-2023
9870408,6507222211,46623192,5,Will definitely order again.,Customer Service,Positive,15-01-2024
7943730,9091185978,4606533,3,"Average experience, could improve.",App Experience,Neutral,22-07-2023
8504990,6314310505,42272393,3,"Average experience, could improve.",Delivery,Neutral,16-02-2024
129491,2711467206,21658322,2,Product was damaged during delivery.,Customer Service,Negative,07-04-2023
2534781,1359318731,72675976,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,27-08-2024
7984701,4521042050,99734256,5,Very happy with the service!,App Experience,Positive,25-04-2024
5425735,1317016672,87256913,1,Customer service was not helpful.,App Experience,Negative,21-09-2024
5815158,7624598493,69516494,2,I had a bad experience.,Customer Service,Negative,18-04-2024
9192897,1753431230,9048817,5,Items were in perfect condition.,Customer Service,Positive,24-03-2024
382533,8650539199,41640262,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,04-12-2023
4200126,3276478503,10048910,4,"Average experience, could improve.",App Experience,Neutral,03-04-2024
102511,5080943123,2164524,3,"Average experience, could improve.",Delivery,Neutral,21-09-2023
9546144,6158083683,78158536,5,"Overall good experience, thank you!",Customer Service,Positive,08-03-2024
8183319,9228072842,93370787,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,25-07-2023
5359166,4028432722,77397957,4,"Average experience, could improve.",Customer Service,Neutral,21-05-2024
8218399,3679730192,83404008,5,Customer service was very helpful.,Delivery,Positive,05-07-2023
5570618,71793937,13189939,5,Customer service was very helpful.,Product Quality,Positive,21-04-2024
460889,47467466,55693909,5,Great prices and fast delivery!,App Experience,Positive,05-09-2023
8208589,4538136436,18170800,3,"Average experience, could improve.",Product Quality,Neutral,23-05-2023
8671275,8750169461,96989204,2,I had a bad experience.,Delivery,Negative,07-09-2024
4339875,9371021811,76850859,2,Taste was not as expected.,Product Quality,Negative,24-10-2024
2415813,679274212,91243571,3,"It was okay, nothing special.",Delivery,Neutral,19-10-2024
8858420,6601671674,49136375,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,09-07-2023
7754881,2708441500,23286884,3,"Average experience, could improve.",App Experience,Neutral,12-01-2024
194572,9548480220,82594354,4,Very fresh and well-packaged.,App Experience,Positive,08-09-2023
5830086,5440864021,44409533,1,Customer service was not helpful.,Delivery,Negative,15-09-2023
7220230,5705224767,3897936,4,The product met my expectations.,Product Quality,Neutral,02-06-2023
2849428,9945458771,8733344,1,I had a bad experience.,Customer Service,Negative,27-08-2024
4956264,336832815,10769994,5,Items were in perfect condition.,Customer Service,Positive,09-12-2023
5522580,9543126726,24308515,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,01-05-2024
697306,5134666123,38613642,3,The product met my expectations.,Customer Service,Neutral,02-05-2024
7479682,5663657880,69632084,3,I had a bad experience.,Product Quality,Negative,06-05-2024
5372251,5352647396,49756591,5,Highly recommended!,App Experience,Positive,11-10-2023
354715,7995172779,40703374,5,Good selection of products.,Delivery,Positive,15-06-2023
4404688,605779703,8881320,4,Highly recommended!,Customer Service,Positive,07-03-2024
6980950,685688121,60371334,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,27-10-2023
8887300,5966726971,57833505,4,"Average experience, could improve.",Product Quality,Neutral,06-09-2023
5445599,6763510083,4055790,2,The packaging was poor.,Product Quality,Negative,07-06-2023
4587901,6735813139,90448312,2,The packaging was poor.,Customer Service,Negative,04-04-2023
8057129,8361205778,47274329,1,Not worth the price I paid.,App Experience,Negative,20-06-2023
7787113,3640952655,50105174,5,Highly recommended!,Delivery,Positive,01-06-2023
3902606,6395279829,34588087,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,26-10-2023
9342925,339410846,61618079,4,Good selection of products.,App Experience,Positive,06-05-2023
5998210,8924056486,74172010,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,08-04-2024
4467516,6616322616,61763552,4,Good selection of products.,Delivery,Positive,03-12-2023
9781975,4178578583,69340015,1,Delivery was late and I was unhappy.,App Experience,Negative,29-09-2024
515450,7558107764,50968312,4,Great prices and fast delivery!,Customer Service,Positive,13-03-2024
1187780,7894708851,78678612,3,The product met my expectations.,Product Quality,Neutral,12-04-2024
6200903,1916638346,20163931,1,I had a bad experience.,App Experience,Negative,28-06-2023
1891343,4973943462,68341636,3,"It was okay, nothing special.",Delivery,Neutral,29-10-2024
6863831,6567129123,66135710,3,Very disappointed with the quality.,Product Quality,Negative,09-09-2023
6995063,8702642032,23676689,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,22-08-2023
9548486,7857954356,76864442,4,The product met my expectations.,Delivery,Neutral,20-01-2024
9487600,5376218500,24644542,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,16-11-2023
5327406,3452449295,71252391,2,Delivery was late and I was unhappy.,Product Quality,Negative,09-10-2023
3664180,1694826296,12277039,5,Very fresh and well-packaged.,Customer Service,Positive,09-05-2023
8711086,9449954611,97111119,4,Great prices and fast delivery!,Product Quality,Positive,12-08-2023
5841843,7722059222,63630649,3,I had a bad experience.,Product Quality,Negative,16-11-2023
1934781,2871448124,81091233,3,Items were missing from my order.,Product Quality,Negative,28-05-2024
3884291,4158839033,38969732,3,Taste was not as expected.,App Experience,Negative,22-09-2024
1841197,9936118648,54885705,2,I had a bad experience.,App Experience,Negative,04-03-2024
8292947,6804747901,89619421,3,"It was okay, nothing special.",App Experience,Neutral,31-01-2024
9587255,7579444448,53354003,1,Items were missing from my order.,Product Quality,Negative,06-06-2024
9067286,4379043082,88167544,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,12-05-2023
5390862,4212894712,20310720,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,09-06-2024
5556530,7962511808,60371334,5,Highly recommended!,App Experience,Positive,11-02-2024
5762414,6478815087,22293666,2,The order was incorrect.,Product Quality,Negative,18-07-2024
1024838,6239166986,6724509,4,"Overall good experience, thank you!",Customer Service,Positive,23-05-2024
7060639,9894863460,35826539,3,Taste was not as expected.,Delivery,Negative,25-03-2023
9938985,2982638677,48554440,3,Customer service was not helpful.,App Experience,Negative,13-01-2024
160530,3284797515,13164195,5,Great prices and fast delivery!,Product Quality,Positive,10-09-2024
7500804,8895501673,15066187,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,11-07-2023
9649572,914992221,90882023,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,27-07-2023
9424407,2067729457,79916464,4,"It was okay, nothing special.",Delivery,Neutral,23-09-2023
9463798,5389250154,94179692,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,15-09-2024
3942032,4352973016,35912599,4,The product met my expectations.,App Experience,Neutral,07-10-2024
600642,7667555396,13796199,4,"It was okay, nothing special.",Customer Service,Neutral,03-02-2024
2685179,168804744,25128143,4,"Excellent quality, will buy again!",Delivery,Positive,28-10-2023
5719693,854218304,84377964,5,Great prices and fast delivery!,Customer Service,Positive,04-11-2023
5503916,2616618240,12402437,4,Items were in perfect condition.,Delivery,Positive,14-03-2024
349310,8891144024,47590944,3,The product met my expectations.,App Experience,Neutral,06-04-2023
7076780,4606856320,57102800,4,The product met my expectations.,Delivery,Neutral,03-08-2024
4278457,1876194333,51945420,2,Not worth the price I paid.,Delivery,Negative,27-03-2024
5037114,1471186096,51503088,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,21-11-2023
2334318,4763556417,91602727,2,The order was incorrect.,Product Quality,Negative,01-04-2023
8874752,5961097387,75474920,4,"Overall good experience, thank you!",Product Quality,Positive,27-08-2023
9178763,1509646137,31456752,4,"Average experience, could improve.",App Experience,Neutral,12-04-2024
1204524,7533431274,23984022,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,11-08-2023
9351661,3598818329,22293666,1,Delivery was late and I was unhappy.,Customer Service,Negative,29-07-2023
4607232,2561337790,30823988,2,I had a bad experience.,Delivery,Negative,09-10-2024
3397646,2359692348,5418547,4,Very fresh and well-packaged.,App Experience,Positive,31-08-2024
9465380,3146098826,12799092,4,Highly recommended!,App Experience,Positive,20-06-2024
2355944,8638050442,52770036,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,16-11-2023
5703770,1833854180,60062501,3,Items were missing from my order.,Delivery,Negative,23-03-2023
4106245,5687148136,32527479,4,Items were in perfect condition.,App Experience,Positive,24-06-2023
4878540,7133253616,14940427,5,"Overall good experience, thank you!",App Experience,Positive,14-08-2024
1366943,7899569162,90745023,1,The packaging was poor.,Product Quality,Negative,15-08-2023
9674092,6119637917,77961205,3,"Average experience, could improve.",Customer Service,Neutral,28-06-2024
1665939,4924477011,7333934,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,13-01-2024
4749029,577458306,94165062,4,"It was okay, nothing special.",Product Quality,Neutral,03-10-2023
6070927,1605287230,7076456,3,"It was okay, nothing special.",Delivery,Neutral,08-08-2023
1797913,5743074720,44828791,4,Good selection of products.,Product Quality,Positive,08-02-2024
3639693,1645477578,47625855,1,Taste was not as expected.,Delivery,Negative,20-07-2023
4954836,6231311270,91144803,5,Good selection of products.,Product Quality,Positive,07-12-2023
5219677,4629648516,93507573,2,Items were missing from my order.,Product Quality,Negative,21-08-2023
4029981,2706229594,81337068,4,Highly recommended!,Product Quality,Positive,04-10-2024
802000,6814009039,10605484,3,"Average experience, could improve.",Delivery,Neutral,03-11-2023
4668145,5604135912,11478478,2,Product was damaged during delivery.,Customer Service,Negative,19-08-2024
4744641,766789724,60446619,3,"Average experience, could improve.",Delivery,Neutral,20-08-2024
3897394,2727595593,80875034,1,Customer service was not helpful.,Delivery,Negative,17-11-2023
1268072,9887978407,43256928,5,Very happy with the service!,Delivery,Positive,16-07-2023
9305973,6825742544,29689766,4,The product met my expectations.,Product Quality,Neutral,04-02-2024
9413424,7081192087,15529446,4,"Overall good experience, thank you!",App Experience,Positive,29-07-2023
3941200,3185620074,57526322,3,"Average experience, could improve.",Product Quality,Neutral,14-08-2023
3048823,7162086351,74231111,4,The product met my expectations.,Delivery,Neutral,15-11-2023
5252017,5504768409,84850688,3,I had a bad experience.,App Experience,Negative,07-08-2023
9027609,6721093047,22054087,3,"It was okay, nothing special.",App Experience,Neutral,10-03-2024
9388876,1134990529,63971358,5,Customer service was very helpful.,App Experience,Positive,24-07-2024
1847636,4632975114,92409489,5,Very fresh and well-packaged.,App Experience,Positive,15-05-2023
5699115,1471897083,78439088,4,The product met my expectations.,Product Quality,Neutral,06-12-2023
1318827,6081974624,79764458,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,19-03-2024
4342611,806680874,14632090,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,15-11-2023
9176018,8213018419,16640907,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,10-04-2023
690010,4610876894,59485034,1,Not worth the price I paid.,Delivery,Negative,14-08-2023
1724246,9116180240,17696094,3,"It was okay, nothing special.",App Experience,Neutral,23-05-2023
775467,8916648395,8138417,4,The product met my expectations.,Delivery,Neutral,15-07-2023
6271953,3626990751,81940369,5,Customer service was very helpful.,Delivery,Positive,10-05-2023
6629918,2544173358,43295656,4,The product met my expectations.,Customer Service,Neutral,03-11-2024
1011746,3654075570,81906973,1,Taste was not as expected.,App Experience,Negative,25-06-2023
6978013,9846277624,78732957,5,Great prices and fast delivery!,Product Quality,Positive,17-09-2024
5197207,8600159148,64748953,1,Not worth the price I paid.,Customer Service,Negative,15-08-2023
6815745,9184012674,54139038,3,"Average experience, could improve.",Delivery,Neutral,20-07-2024
1442291,5842678913,6756256,5,Great prices and fast delivery!,Product Quality,Positive,02-06-2024
7622162,6284066457,68341636,4,Very happy with the service!,Customer Service,Positive,19-03-2023
5734896,957188879,88067569,3,Not worth the price I paid.,Delivery,Negative,12-01-2024
5201172,2027766693,91024604,5,Very happy with the service!,Delivery,Positive,17-07-2023
6818847,5201172375,18199057,2,Taste was not as expected.,Product Quality,Negative,07-01-2024
4739077,5211206337,84824280,5,Good selection of products.,Delivery,Positive,04-03-2024
6414925,519985157,35455991,2,Customer service was not helpful.,Customer Service,Negative,07-06-2023
4820370,2599819074,66310963,3,"It was okay, nothing special.",Delivery,Neutral,08-05-2023
1224951,6564176767,28221067,3,"Average experience, could improve.",Product Quality,Neutral,11-04-2024
5919040,5969684091,13604883,1,I had a bad experience.,Customer Service,Negative,02-12-2023
4982482,8152246475,46989310,1,Taste was not as expected.,Customer Service,Negative,07-04-2023
9531448,1954493018,41612464,4,"Average experience, could improve.",App Experience,Neutral,25-08-2024
653696,3695589383,91868185,3,"Average experience, could improve.",Customer Service,Neutral,13-01-2024
9128606,6340807810,57537308,4,The product met my expectations.,Product Quality,Neutral,12-07-2024
7612300,8029845822,90621147,5,Items were in perfect condition.,Product Quality,Positive,06-07-2023
8711940,8208755570,46564935,1,Product was damaged during delivery.,Delivery,Negative,12-12-2023
6367818,9622488249,96629258,2,I had a bad experience.,App Experience,Negative,26-06-2024
1767978,5410788959,40055711,3,The packaging was poor.,Delivery,Negative,12-06-2024
1687361,7087374685,48268435,4,Good selection of products.,Customer Service,Positive,21-09-2024
7878255,1469556300,65514005,5,Great prices and fast delivery!,App Experience,Positive,26-09-2023
6614535,864290652,57392064,3,"It was okay, nothing special.",Customer Service,Neutral,30-10-2023
4382991,3052167498,92636025,5,Will definitely order again.,Product Quality,Positive,24-07-2023
7479284,8370088792,9107360,2,Delivery was late and I was unhappy.,Delivery,Negative,16-05-2023
8015584,8955500595,58415368,1,Product was damaged during delivery.,Product Quality,Negative,07-05-2023
2442565,6946637946,70372270,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,18-02-2024
8446406,5461546808,21948041,5,Good selection of products.,App Experience,Positive,21-12-2023
2067494,9921425481,29653387,4,"Overall good experience, thank you!",Delivery,Positive,17-05-2023
8208481,3583323379,10418604,1,Taste was not as expected.,Customer Service,Negative,03-04-2024
3164222,3427534518,73807097,4,"It was okay, nothing special.",Product Quality,Neutral,12-10-2024
7671091,9997994965,13796199,5,Very happy with the service!,Customer Service,Positive,27-12-2023
3857869,5015358514,4057678,3,"Average experience, could improve.",Customer Service,Neutral,12-08-2024
9514499,5769065545,1108176,5,Will definitely order again.,App Experience,Positive,28-01-2024
1074882,4062815570,98152679,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,24-02-2024
2977989,39405769,24621386,4,Highly recommended!,Product Quality,Positive,07-04-2023
9205838,9553518696,83304462,3,"Average experience, could improve.",Customer Service,Neutral,11-07-2023
3500001,8023712979,83701325,5,Very happy with the service!,Delivery,Positive,12-05-2023
6210024,1111747100,83236183,3,The product met my expectations.,App Experience,Neutral,19-07-2023
8983814,3598180305,75836905,3,"Average experience, could improve.",App Experience,Neutral,31-08-2023
8461435,8171660349,79628054,5,"Overall good experience, thank you!",Product Quality,Positive,09-05-2024
9617089,3644704128,39717448,5,Highly recommended!,App Experience,Positive,01-06-2024
6317946,1254907139,94854830,4,Will definitely order again.,Delivery,Positive,13-07-2023
8280400,9810593187,46313756,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,19-05-2023
6853621,3205629870,95001589,3,"Average experience, could improve.",Customer Service,Neutral,27-05-2024
3360056,8608459871,14472401,3,I had a bad experience.,Delivery,Negative,21-09-2023
3911487,2730458449,13383642,4,Customer service was very helpful.,Delivery,Positive,10-02-2024
5385673,2807397566,28663279,4,Very happy with the service!,App Experience,Positive,19-05-2024
4652530,7217535512,81541985,2,The packaging was poor.,App Experience,Negative,11-11-2023
4078939,3321951407,40305293,5,"Overall good experience, thank you!",Customer Service,Positive,13-09-2023
5100133,7189146676,10789681,3,The product met my expectations.,Delivery,Neutral,20-05-2024
3686405,5601251774,96629258,1,Delivery was late and I was unhappy.,Delivery,Negative,10-10-2024
1424986,8884350133,55425478,1,Delivery was late and I was unhappy.,Delivery,Negative,22-09-2024
1423259,8168306307,98152679,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,17-12-2023
4950490,7689275881,54580166,3,"Average experience, could improve.",Delivery,Neutral,03-02-2024
6415109,6593510732,87266831,2,Product was damaged during delivery.,Delivery,Negative,10-09-2023
3468323,3066405445,53354003,4,Very happy with the service!,Customer Service,Positive,14-06-2023
6528921,5319633841,95364457,2,Delivery was late and I was unhappy.,Delivery,Negative,05-05-2024
5256809,1113665104,83034412,5,Highly recommended!,Delivery,Positive,11-06-2024
905658,8436983782,98896871,4,Very fresh and well-packaged.,Delivery,Positive,22-10-2024
1642213,1958942711,30643619,5,Good selection of products.,Delivery,Positive,12-05-2024
7065122,6485627928,59769142,3,"It was okay, nothing special.",Delivery,Neutral,13-09-2024
4245262,8147959428,31000129,5,Good selection of products.,App Experience,Positive,23-07-2024
6549194,3697060283,57642258,3,"It was okay, nothing special.",Delivery,Neutral,25-08-2024
1301309,2039437258,20298398,4,Good selection of products.,Customer Service,Positive,12-12-2023
6878301,7655293952,23348269,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,16-02-2024
4996036,39791095,625395,4,"It was okay, nothing special.",Delivery,Neutral,06-04-2024
5161924,8071046067,33651554,2,The packaging was poor.,Product Quality,Negative,28-09-2024
1473618,2656326203,92356639,4,Great prices and fast delivery!,App Experience,Positive,16-11-2023
4927084,2366866840,99772709,4,Very fresh and well-packaged.,App Experience,Positive,22-04-2023
4052932,8227348656,25977417,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,01-12-2023
4738483,3917024194,53640286,5,Good selection of products.,Product Quality,Positive,30-09-2024
5317004,3101265,89617089,1,Customer service was not helpful.,Customer Service,Negative,23-05-2024
1051131,9907835880,67340606,1,I had a bad experience.,Delivery,Negative,15-10-2024
1442543,3396210655,52075070,3,Product was damaged during delivery.,App Experience,Negative,24-10-2023
2891765,3000018472,24104630,2,Not worth the price I paid.,Customer Service,Negative,18-08-2024
3570162,7166339556,6319646,4,"Average experience, could improve.",Customer Service,Neutral,22-06-2024
2291508,2194351161,22800586,1,Not worth the price I paid.,Customer Service,Negative,09-05-2023
9094122,3224986973,66761643,5,Great prices and fast delivery!,App Experience,Positive,16-02-2024
823044,6882280967,14472401,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,15-09-2023
7199080,8556188247,46623192,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,05-10-2023
1105700,5236345617,61851054,5,Will definitely order again.,App Experience,Positive,28-09-2023
4852044,5153146875,31156674,4,"Average experience, could improve.",App Experience,Neutral,06-06-2023
1556573,2011151353,67908555,1,Taste was not as expected.,Customer Service,Negative,15-05-2024
5942451,9880145668,39317905,1,Customer service was not helpful.,Product Quality,Negative,28-02-2024
6457571,2724264210,98687927,3,Taste was not as expected.,App Experience,Negative,24-10-2024
9674103,871734663,93321933,4,The product met my expectations.,App Experience,Neutral,03-06-2024
5074782,3883638432,6245778,5,Will definitely order again.,Product Quality,Positive,26-07-2023
5156321,1282422181,188838,3,Very disappointed with the quality.,App Experience,Negative,19-02-2024
9670027,4500802008,41164215,4,Highly recommended!,Delivery,Positive,17-06-2024
2726436,8209715885,17597449,3,Delivery was late and I was unhappy.,Delivery,Negative,25-05-2023
9919641,9391482926,56352626,3,Not worth the price I paid.,App Experience,Negative,12-09-2023
1970888,7217765772,5238055,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,05-07-2024
2664164,7848556658,97191387,2,The order was incorrect.,Customer Service,Negative,27-04-2024
8577298,9000851345,81822494,4,"Overall good experience, thank you!",Product Quality,Positive,10-03-2024
8921243,3019634875,58170168,5,"Excellent quality, will buy again!",Product Quality,Positive,29-10-2024
9603606,7013612817,22036818,4,Very fresh and well-packaged.,Customer Service,Positive,09-09-2023
1806264,59461109,67708491,1,Not worth the price I paid.,App Experience,Negative,06-05-2023
7750286,740245864,45659330,4,Good selection of products.,Delivery,Positive,18-05-2023
86769,8432648823,69364309,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,19-05-2023
4646533,5863164527,38671747,4,Will definitely order again.,App Experience,Positive,13-11-2023
3387790,8615999186,96001315,1,Items were missing from my order.,Delivery,Negative,08-09-2024
4054276,1743268828,53332493,4,"Average experience, could improve.",Product Quality,Neutral,02-05-2024
1800432,5475369740,49433260,4,Items were in perfect condition.,Product Quality,Positive,12-05-2024
6220722,6520584496,67215939,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,24-10-2023
7301568,3854394048,89531595,1,Delivery was late and I was unhappy.,App Experience,Negative,15-10-2023
9845439,4105779656,58644651,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,02-04-2024
5395642,5960266785,97419742,4,The product met my expectations.,Delivery,Neutral,21-11-2023
9727139,7380998329,96989204,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,29-07-2023
9156751,460625201,26716400,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,17-05-2024
2876943,5442705208,38420886,5,Very fresh and well-packaged.,App Experience,Positive,27-08-2024
1697983,643302284,24153726,5,"Excellent quality, will buy again!",Customer Service,Positive,30-05-2024
992859,6141016209,20469626,3,The product met my expectations.,Customer Service,Neutral,13-04-2024
5140466,4058658914,96001315,4,"It was okay, nothing special.",Product Quality,Neutral,09-02-2024
9754312,4731454539,62419778,5,Good selection of products.,Delivery,Positive,05-01-2024
5118736,148408710,60565603,3,The product met my expectations.,Product Quality,Neutral,01-01-2024
5960061,3263142674,12455156,4,"It was okay, nothing special.",Delivery,Neutral,30-01-2024
8605594,9591201821,38478423,4,The product met my expectations.,Customer Service,Neutral,12-11-2023
9453874,2227944524,93938425,4,"Average experience, could improve.",Product Quality,Neutral,07-06-2023
6231474,2307375554,95768401,1,Product was damaged during delivery.,Delivery,Negative,31-01-2024
3899333,8521887524,5961261,2,Very disappointed with the quality.,Customer Service,Negative,13-04-2024
6146219,3298709387,22321208,4,Customer service was very helpful.,Delivery,Positive,01-07-2023
975325,8608686211,29689766,5,"Excellent quality, will buy again!",Product Quality,Positive,27-07-2023
5686022,5125482761,89531595,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,28-05-2023
1388194,7388146343,78806824,3,"Average experience, could improve.",App Experience,Neutral,24-09-2023
2357618,7064723322,19259955,4,Will definitely order again.,Customer Service,Positive,15-10-2023
1424791,1766291529,74682740,4,"Overall good experience, thank you!",App Experience,Positive,12-07-2024
7402766,8183491568,85074810,1,Product was damaged during delivery.,App Experience,Negative,15-09-2023
6352978,6419111681,19216141,5,Customer service was very helpful.,App Experience,Positive,24-01-2024
2192142,9193945481,28277304,5,"Excellent quality, will buy again!",Delivery,Positive,22-08-2024
4088403,3937750618,46504355,1,Very disappointed with the quality.,Customer Service,Negative,26-08-2023
9713941,2056682923,18940384,3,Product was damaged during delivery.,Delivery,Negative,27-05-2024
5434712,7229998672,41194825,5,Great prices and fast delivery!,Delivery,Positive,10-09-2023
1990660,7028582657,36578947,1,Taste was not as expected.,Product Quality,Negative,01-11-2024
2215592,1732091066,93018527,3,"It was okay, nothing special.",App Experience,Neutral,12-05-2024
480048,9389363975,35302195,4,The product met my expectations.,App Experience,Neutral,08-01-2024
9280509,9477050930,1449273,1,Very disappointed with the quality.,App Experience,Negative,01-09-2023
2675938,6808771388,88739922,3,Not worth the price I paid.,Customer Service,Negative,29-04-2024
8667318,7616458551,86294036,4,The product met my expectations.,Product Quality,Neutral,05-05-2023
394093,2784959025,59207798,3,Product was damaged during delivery.,Product Quality,Negative,07-04-2023
3288975,2716611235,85626346,2,Delivery was late and I was unhappy.,Delivery,Negative,19-02-2024
5988040,3797871396,5712468,1,I had a bad experience.,Delivery,Negative,19-12-2023
8020606,5895445193,39093069,5,Very fresh and well-packaged.,Customer Service,Positive,18-09-2023
8669148,5281640953,65396354,4,Very fresh and well-packaged.,Delivery,Positive,19-05-2024
5618564,9006387145,61226563,3,"It was okay, nothing special.",Product Quality,Neutral,16-07-2023
1884910,2015702046,46828932,4,"It was okay, nothing special.",Customer Service,Neutral,17-05-2023
5079562,9260334793,15487049,1,I had a bad experience.,Product Quality,Negative,10-07-2024
4717275,5912752928,29562254,1,Not worth the price I paid.,App Experience,Negative,20-12-2023
2365660,7691723645,93675757,3,The order was incorrect.,Customer Service,Negative,04-08-2024
2283634,9166904790,57674875,1,Product was damaged during delivery.,Customer Service,Negative,19-01-2024
5961183,1668797251,27698051,1,Customer service was not helpful.,Delivery,Negative,18-05-2023
1817774,3350348511,2442235,2,The packaging was poor.,Product Quality,Negative,05-10-2023
9781710,2475154947,13760839,3,The product met my expectations.,Product Quality,Neutral,14-01-2024
6386579,1348544692,72489544,5,Very fresh and well-packaged.,App Experience,Positive,15-04-2024
1013486,6770208707,8241122,3,Delivery was late and I was unhappy.,App Experience,Negative,01-05-2024
3947813,9500356395,99729547,3,Not worth the price I paid.,App Experience,Negative,29-10-2024
3620953,6280233997,1507408,3,The packaging was poor.,Customer Service,Negative,23-08-2023
5348,935645101,63368244,3,Not worth the price I paid.,Product Quality,Negative,27-09-2023
533771,3492077995,97466783,2,Customer service was not helpful.,App Experience,Negative,24-06-2023
1524390,6971044672,68985290,3,Very disappointed with the quality.,Product Quality,Negative,21-03-2024
9826488,9417710958,75892474,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,20-09-2023
5771681,114851727,46875863,3,Taste was not as expected.,Delivery,Negative,04-10-2024
1561160,7521503340,65660660,1,Customer service was not helpful.,Product Quality,Negative,30-05-2024
3528912,7709878408,90745023,5,"Overall good experience, thank you!",Product Quality,Positive,09-08-2023
3762488,7941755463,19705695,3,Customer service was not helpful.,Customer Service,Negative,30-09-2024
1347524,4540271027,23126356,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,14-05-2024
714006,8022168472,70230254,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,20-02-2024
4035590,3808358945,78014505,3,"It was okay, nothing special.",Customer Service,Neutral,26-08-2023
8509121,5112444865,45868300,4,"Excellent quality, will buy again!",Product Quality,Positive,06-06-2024
2629195,9965551056,33658749,3,Very disappointed with the quality.,Delivery,Negative,24-06-2023
4989853,7695708103,51119088,5,Will definitely order again.,Customer Service,Positive,16-05-2024
8098875,7022728237,21677923,4,Great prices and fast delivery!,Product Quality,Positive,03-06-2023
8667711,2062715135,13197985,1,Product was damaged during delivery.,App Experience,Negative,20-08-2024
3285644,3287815959,73061709,4,"It was okay, nothing special.",Delivery,Neutral,09-08-2024
5097936,9015471552,23081177,2,Very disappointed with the quality.,App Experience,Negative,13-04-2024
2339018,1595123446,30188374,4,Will definitely order again.,Customer Service,Positive,27-02-2024
6416336,4888577440,35237846,4,Highly recommended!,Product Quality,Positive,19-05-2024
