order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
9449954611,64018,12-08-2023 07:34,12-08-2023 07:41,7,3.51,Slightly Delayed,Traffic
7722059222,59534,16-11-2023 23:21,16-11-2023 23:36,15,3.4,Slightly Delayed,Traffic
2871448124,59357,28-05-2024 06:00,28-05-2024 06:04,4,1.16,On Time,Traffic
4158839033,26464,22-09-2024 12:29,22-09-2024 12:30,1,2.28,On Time,Traffic
9936118648,91322,04-03-2024 18:58,04-03-2024 19:07,9,1.69,Slightly Delayed,Traffic
6804747901,71158,31-01-2024 03:01,31-01-2024 03:04,3,1.43,On Time,Traffic
7579444448,96702,06-06-2024 16:20,06-06-2024 16:22,2,1.09,On Time,Traffic
4379043082,29561,12-05-2023 04:45,12-05-2023 04:45,0,4.05,On Time,
4212894712,52325,09-06-2024 15:04,09-06-2024 15:06,2,2.25,On Time,Traffic
7962511808,33403,11-02-2024 10:32,11-02-2024 10:35,3,2.74,On Time,Traffic
6478815087,73936,18-07-2024 08:13,18-07-2024 08:10,-3,4.68,On Time,
6239166986,89070,23-05-2024 06:41,23-05-2024 06:49,8,4.44,Slightly Delayed,Traffic
9894863460,10817,25-03-2023 08:51,25-03-2023 08:48,-3,1.31,On Time,
2982638677,30985,13-01-2024 17:36,13-01-2024 17:34,-2,2.75,On Time,
3284797515,76320,10-09-2024 04:07,10-09-2024 04:20,13,1.32,Slightly Delayed,Traffic
8895501673,50064,11-07-2023 17:19,11-07-2023 17:20,1,0.95,On Time,Traffic
914992221,77449,27-07-2023 04:37,27-07-2023 04:41,4,2.53,On Time,Traffic
2067729457,15319,23-09-2023 01:48,23-09-2023 01:47,-1,4.67,On Time,
5389250154,78231,15-09-2024 02:55,15-09-2024 02:51,-4,4.04,On Time,
4352973016,33825,07-10-2024 09:07,07-10-2024 09:36,29,4.36,Significantly Delayed,Traffic
7667555396,33288,03-02-2024 11:54,03-02-2024 12:09,15,4.42,Slightly Delayed,Traffic
168804744,16671,28-10-2023 07:34,28-10-2023 07:34,0,1.5,On Time,
854218304,13622,04-11-2023 06:40,04-11-2023 06:37,-3,0.86,On Time,
2616618240,89491,14-03-2024 00:56,14-03-2024 00:57,1,1.43,On Time,Traffic
8891144024,45152,06-04-2023 20:53,06-04-2023 20:57,4,4.79,On Time,Traffic
4606856320,35528,03-08-2024 07:33,03-08-2024 07:35,2,0.74,On Time,Traffic
1876194333,56344,27-03-2024 08:49,27-03-2024 08:51,2,1.2,On Time,Traffic
1471186096,80106,21-11-2023 02:24,21-11-2023 02:39,15,3.78,Slightly Delayed,Traffic
4763556417,49554,01-04-2023 00:54,01-04-2023 00:52,-2,3.35,On Time,
5961097387,73762,27-08-2023 04:53,27-08-2023 04:53,0,2.67,On Time,
1509646137,67798,12-04-2024 17:21,12-04-2024 17:30,9,1.71,Slightly Delayed,Traffic
7533431274,93471,11-08-2023 15:52,11-08-2023 15:52,0,1.85,On Time,
3598818329,28683,29-07-2023 03:33,29-07-2023 03:34,1,2.85,On Time,Traffic
2561337790,43692,09-10-2024 07:13,09-10-2024 07:09,-4,1,On Time,
2359692348,74057,31-08-2024 00:47,31-08-2024 00:51,4,0.66,On Time,Traffic
3146098826,29471,20-06-2024 23:21,20-06-2024 23:24,3,3.16,On Time,Traffic
8638050442,50161,16-11-2023 23:46,16-11-2023 23:50,4,1.43,On Time,Traffic
1833854180,25656,23-03-2023 07:31,23-03-2023 07:56,25,1.13,Significantly Delayed,Traffic
5687148136,50176,24-06-2023 00:56,24-06-2023 00:57,1,3.98,On Time,Traffic
7133253616,76051,14-08-2024 08:26,14-08-2024 08:37,11,2.39,Slightly Delayed,Traffic
7899569162,31475,15-08-2023 09:06,15-08-2023 09:13,7,1.06,Slightly Delayed,Traffic
6119637917,65328,28-06-2024 20:59,28-06-2024 21:04,5,3.86,On Time,Traffic
4924477011,43813,13-01-2024 19:32,13-01-2024 19:33,1,2.57,On Time,Traffic
577458306,52312,03-10-2023 07:23,03-10-2023 07:18,-5,3.65,On Time,
1605287230,24637,08-08-2023 06:52,08-08-2023 06:52,0,1.98,On Time,
5743074720,88405,08-02-2024 03:26,08-02-2024 03:22,-4,1.24,On Time,
1645477578,22284,20-07-2023 08:10,20-07-2023 08:05,-5,0.71,On Time,
6231311270,73322,07-12-2023 18:51,07-12-2023 19:06,15,2.36,Slightly Delayed,Traffic
4629648516,49643,21-08-2023 22:41,21-08-2023 22:42,1,3.88,On Time,Traffic
2706229594,67428,04-10-2024 08:04,04-10-2024 08:01,-3,2.68,On Time,
6814009039,37668,03-11-2023 13:17,03-11-2023 13:13,-4,2.81,On Time,
5604135912,99733,19-08-2024 16:31,19-08-2024 16:33,2,4.07,On Time,Traffic
766789724,52639,20-08-2024 23:47,20-08-2024 23:49,2,4.78,On Time,Traffic
2727595593,26761,17-11-2023 01:21,17-11-2023 01:18,-3,2.12,On Time,
9887978407,37910,16-07-2023 13:15,16-07-2023 13:17,2,3.41,On Time,Traffic
6825742544,41291,04-02-2024 18:52,04-02-2024 18:54,2,2.29,On Time,Traffic
7081192087,78479,29-07-2023 10:12,29-07-2023 10:20,8,3.33,Slightly Delayed,Traffic
3185620074,72222,14-08-2023 15:47,14-08-2023 16:02,15,0.78,Slightly Delayed,Traffic
7162086351,37358,15-11-2023 01:13,15-11-2023 01:09,-4,4.8,On Time,
5504768409,1897,07-08-2023 22:50,07-08-2023 23:03,13,2.52,Slightly Delayed,Traffic
6721093047,3594,10-03-2024 14:38,10-03-2024 14:38,0,3.41,On Time,
1134990529,85089,24-07-2024 19:18,24-07-2024 19:23,5,1.03,On Time,Traffic
4632975114,91950,15-05-2023 17:27,15-05-2023 17:32,5,2.98,On Time,Traffic
1471897083,98410,06-12-2023 22:08,06-12-2023 22:04,-4,1.87,On Time,
6081974624,91286,19-03-2024 20:41,19-03-2024 20:39,-2,3.24,On Time,
806680874,50897,15-11-2023 17:16,15-11-2023 17:17,1,4.24,On Time,Traffic
8213018419,97345,10-04-2023 20:49,10-04-2023 21:10,21,3.04,Significantly Delayed,Traffic
4610876894,59869,14-08-2023 21:58,14-08-2023 21:58,0,3.28,On Time,
9116180240,31849,23-05-2023 18:34,23-05-2023 18:36,2,0.76,On Time,Traffic
8916648395,76482,15-07-2023 16:56,15-07-2023 16:55,-1,0.83,On Time,
3626990751,41338,10-05-2023 19:28,10-05-2023 19:43,15,4.28,Slightly Delayed,Traffic
2544173358,24026,03-11-2024 16:51,03-11-2024 16:51,0,2.73,On Time,
3654075570,5013,25-06-2023 00:42,25-06-2023 00:40,-2,0.87,On Time,
9846277624,5141,17-09-2024 13:21,17-09-2024 13:21,0,1.77,On Time,
8600159148,24508,15-08-2023 05:47,15-08-2023 06:00,13,4.14,Slightly Delayed,Traffic
9184012674,88446,20-07-2024 23:32,20-07-2024 23:31,-1,4.54,On Time,
5842678913,49657,02-06-2024 11:16,02-06-2024 11:15,-1,0.96,On Time,
6284066457,72455,19-03-2023 04:42,19-03-2023 04:43,1,3.83,On Time,Traffic
957188879,55306,12-01-2024 22:01,12-01-2024 21:58,-3,3.09,On Time,
2027766693,39827,17-07-2023 21:38,17-07-2023 21:35,-3,3.14,On Time,
5201172375,15287,07-01-2024 13:46,07-01-2024 14:16,30,4.14,Significantly Delayed,Traffic
5211206337,52881,04-03-2024 19:35,04-03-2024 19:38,3,0.57,On Time,Traffic
519985157,97130,07-06-2023 03:34,07-06-2023 03:31,-3,1.66,On Time,
2599819074,78812,08-05-2023 06:02,08-05-2023 05:59,-3,1.73,On Time,
6564176767,37269,11-04-2024 11:18,11-04-2024 11:42,24,2.44,Significantly Delayed,Traffic
5969684091,47179,02-12-2023 15:56,02-12-2023 15:53,-3,2.85,On Time,
8152246475,36583,07-04-2023 22:47,07-04-2023 22:45,-2,3.93,On Time,
1954493018,17378,25-08-2024 16:25,25-08-2024 16:27,2,3.59,On Time,Traffic
3695589383,6351,13-01-2024 01:33,13-01-2024 01:28,-5,3.03,On Time,
6340807810,60222,12-07-2024 00:51,12-07-2024 00:47,-4,3.6,On Time,
8029845822,87260,06-07-2023 00:13,06-07-2023 00:18,5,1.39,On Time,Traffic
8208755570,56067,12-12-2023 21:38,12-12-2023 21:35,-3,1.96,On Time,
9622488249,8679,26-06-2024 09:38,26-06-2024 09:42,4,2.03,On Time,Traffic
5410788959,43525,12-06-2024 10:40,12-06-2024 10:45,5,4.98,On Time,Traffic
7087374685,80305,21-09-2024 17:54,21-09-2024 17:59,5,1.4,On Time,Traffic
1469556300,47985,26-09-2023 23:55,26-09-2023 23:52,-3,3.95,On Time,
864290652,28456,30-10-2023 02:19,30-10-2023 02:15,-4,3.72,On Time,
3052167498,38263,24-07-2023 17:25,24-07-2023 17:23,-2,2.7,On Time,
8370088792,18197,16-05-2023 19:40,16-05-2023 19:39,-1,3.75,On Time,
8955500595,25552,07-05-2023 18:23,07-05-2023 18:33,10,1.61,Slightly Delayed,Traffic
6946637946,5892,18-02-2024 04:17,18-02-2024 04:29,12,3.18,Slightly Delayed,Traffic
5461546808,27664,21-12-2023 13:56,21-12-2023 14:20,24,3.96,Significantly Delayed,Traffic
9921425481,85617,17-05-2023 05:24,17-05-2023 05:53,29,1.61,Significantly Delayed,Traffic
3583323379,94205,03-04-2024 07:45,03-04-2024 07:45,0,3.22,On Time,
3427534518,75483,12-10-2024 13:36,12-10-2024 13:57,21,2.85,Significantly Delayed,Traffic
9997994965,28092,27-12-2023 14:20,27-12-2023 14:17,-3,0.99,On Time,
5015358514,65069,12-08-2024 20:59,12-08-2024 21:00,1,2.09,On Time,Traffic
5769065545,46466,28-01-2024 21:01,28-01-2024 21:04,3,1.96,On Time,Traffic
4062815570,54881,24-02-2024 05:06,24-02-2024 05:08,2,0.65,On Time,Traffic
39405769,6878,07-04-2023 12:56,07-04-2023 13:11,15,1.11,Slightly Delayed,Traffic
9553518696,82335,11-07-2023 11:21,11-07-2023 11:20,-1,2.27,On Time,
8023712979,37477,12-05-2023 17:44,12-05-2023 17:42,-2,4.56,On Time,
1111747100,11420,19-07-2023 06:40,19-07-2023 06:43,3,3.55,On Time,Traffic
3598180305,8123,31-08-2023 08:58,31-08-2023 08:56,-2,2.58,On Time,
8171660349,78974,09-05-2024 18:48,09-05-2024 18:43,-5,4.39,On Time,
3644704128,83363,01-06-2024 10:11,01-06-2024 10:07,-4,3.11,On Time,
1254907139,44092,13-07-2023 05:01,13-07-2023 05:05,4,2.51,On Time,Traffic
9810593187,15180,19-05-2023 00:13,19-05-2023 00:23,10,3.03,Slightly Delayed,Traffic
3205629870,79493,27-05-2024 18:50,27-05-2024 18:46,-4,4.07,On Time,
8608459871,62412,21-09-2023 17:56,21-09-2023 17:58,2,1.29,On Time,Traffic
2730458449,9689,10-02-2024 06:48,10-02-2024 06:58,10,3.83,Slightly Delayed,Traffic
2807397566,2121,19-05-2024 10:12,19-05-2024 10:16,4,1.89,On Time,Traffic
7217535512,61549,11-11-2023 22:39,11-11-2023 22:35,-4,3.07,On Time,
3321951407,79598,13-09-2023 12:32,13-09-2023 12:29,-3,1.88,On Time,
7189146676,60018,20-05-2024 18:49,20-05-2024 18:52,3,3.05,On Time,Traffic
5601251774,14314,10-10-2024 08:31,10-10-2024 08:52,21,2.84,Significantly Delayed,Traffic
8884350133,249,22-09-2024 20:16,22-09-2024 20:18,2,1.92,On Time,Traffic
8168306307,51445,17-12-2023 21:18,17-12-2023 21:19,1,1.74,On Time,Traffic
7689275881,65098,03-02-2024 05:49,03-02-2024 05:48,-1,3.23,On Time,
6593510732,32589,10-09-2023 14:05,10-09-2023 14:16,11,2.46,Slightly Delayed,Traffic
3066405445,11326,14-06-2023 09:06,14-06-2023 09:10,4,0.84,On Time,Traffic
5319633841,41929,05-05-2024 14:44,05-05-2024 14:47,3,4.16,On Time,Traffic
1113665104,96538,11-06-2024 23:13,11-06-2024 23:09,-4,4.89,On Time,
8436983782,97548,22-10-2024 02:15,22-10-2024 02:11,-4,3.44,On Time,
1958942711,64613,12-05-2024 09:03,12-05-2024 09:03,0,1.78,On Time,
6485627928,36234,13-09-2024 05:49,13-09-2024 05:48,-1,3.92,On Time,
8147959428,66010,23-07-2024 13:53,23-07-2024 13:56,3,3.8,On Time,Traffic
3697060283,73189,25-08-2024 01:21,25-08-2024 01:26,5,4.58,On Time,Traffic
2039437258,74030,12-12-2023 06:14,12-12-2023 06:16,2,0.88,On Time,Traffic
7655293952,14565,16-02-2024 08:03,16-02-2024 08:07,4,3.51,On Time,Traffic
39791095,41559,06-04-2024 11:17,06-04-2024 11:22,5,2.49,On Time,Traffic
8071046067,48240,28-09-2024 16:48,28-09-2024 16:47,-1,1.4,On Time,
2656326203,76228,16-11-2023 18:47,16-11-2023 18:52,5,0.79,On Time,Traffic
2366866840,87681,22-04-2023 03:27,22-04-2023 03:27,0,4.8,On Time,
8227348656,44555,01-12-2023 17:59,01-12-2023 17:56,-3,3.75,On Time,
3917024194,47124,30-09-2024 21:05,30-09-2024 21:07,2,1.01,On Time,Traffic
3101265,20246,23-05-2024 03:37,23-05-2024 03:40,3,2.45,On Time,Traffic
9907835880,66363,15-10-2024 16:09,15-10-2024 16:07,-2,4.11,On Time,
3396210655,46263,24-10-2023 02:28,24-10-2023 02:25,-3,1.68,On Time,
3000018472,63482,18-08-2024 05:48,18-08-2024 05:49,1,1.01,On Time,Traffic
7166339556,79368,22-06-2024 08:08,22-06-2024 08:06,-2,2.77,On Time,
2194351161,55557,09-05-2023 11:53,09-05-2023 11:51,-2,1.37,On Time,
3224986973,24389,16-02-2024 07:57,16-02-2024 07:58,1,4.65,On Time,Traffic
6882280967,56116,15-09-2023 16:09,15-09-2023 16:11,2,1.14,On Time,Traffic
8556188247,41435,05-10-2023 18:23,05-10-2023 18:21,-2,1.67,On Time,
5236345617,34945,28-09-2023 01:57,28-09-2023 01:57,0,2.36,On Time,
5153146875,65057,06-06-2023 08:48,06-06-2023 08:57,9,1.68,Slightly Delayed,Traffic
2011151353,53602,15-05-2024 03:54,15-05-2024 03:51,-3,0.68,On Time,
9880145668,94777,28-02-2024 17:08,28-02-2024 17:21,13,1.06,Slightly Delayed,Traffic
2724264210,6735,24-10-2024 16:35,24-10-2024 16:48,13,0.99,Slightly Delayed,Traffic
871734663,57171,03-06-2024 02:10,03-06-2024 02:22,12,2.48,Slightly Delayed,Traffic
3883638432,42306,26-07-2023 03:54,26-07-2023 04:20,26,4.79,Significantly Delayed,Traffic
1282422181,1443,19-02-2024 14:52,19-02-2024 14:59,7,5,Slightly Delayed,Traffic
4500802008,74327,17-06-2024 06:03,17-06-2024 06:06,3,3.62,On Time,Traffic
8209715885,94880,25-05-2023 15:40,25-05-2023 15:41,1,0.92,On Time,Traffic
9391482926,36274,12-09-2023 03:18,12-09-2023 03:27,9,3.18,Slightly Delayed,Traffic
7217765772,12036,05-07-2024 14:22,05-07-2024 14:25,3,2.28,On Time,Traffic
7848556658,34490,27-04-2024 11:41,27-04-2024 11:38,-3,1.08,On Time,
9000851345,86432,10-03-2024 17:11,10-03-2024 17:16,5,0.99,On Time,Traffic
3019634875,76065,29-10-2024 19:54,29-10-2024 19:53,-1,2.89,On Time,
7013612817,74574,09-09-2023 08:28,09-09-2023 08:54,26,1.84,Significantly Delayed,Traffic
59461109,48662,06-05-2023 13:55,06-05-2023 13:55,0,2.72,On Time,
740245864,17264,18-05-2023 11:12,18-05-2023 11:11,-1,4.55,On Time,
8432648823,91242,19-05-2023 07:42,19-05-2023 07:45,3,2.06,On Time,Traffic
5863164527,26359,13-11-2023 18:08,13-11-2023 18:16,8,2.68,Slightly Delayed,Traffic
8615999186,77204,08-09-2024 20:34,08-09-2024 20:35,1,3.65,On Time,Traffic
1743268828,78986,02-05-2024 18:24,02-05-2024 18:29,5,2.31,On Time,Traffic
5475369740,16243,12-05-2024 06:03,12-05-2024 06:04,1,1.31,On Time,Traffic
6520584496,79790,24-10-2023 05:46,24-10-2023 06:03,17,1.73,Significantly Delayed,Traffic
3854394048,83316,15-10-2023 20:44,15-10-2023 20:40,-4,3.36,On Time,
4105779656,41188,02-04-2024 17:24,02-04-2024 17:28,4,2.08,On Time,Traffic
5960266785,88310,21-11-2023 06:18,21-11-2023 06:15,-3,1.36,On Time,
7380998329,14278,29-07-2023 21:16,29-07-2023 21:16,0,0.83,On Time,
460625201,34818,17-05-2024 02:46,17-05-2024 02:44,-2,1.35,On Time,
5442705208,53708,27-08-2024 03:32,27-08-2024 03:27,-5,1.6,On Time,
643302284,92172,30-05-2024 23:14,30-05-2024 23:25,11,3.99,Slightly Delayed,Traffic
6141016209,66040,13-04-2024 18:25,13-04-2024 18:25,0,2.59,On Time,
4058658914,15833,09-02-2024 09:48,09-02-2024 09:48,0,3.1,On Time,
4731454539,57976,05-01-2024 07:09,05-01-2024 07:09,0,3.91,On Time,
148408710,15102,01-01-2024 02:13,01-01-2024 02:17,4,0.87,On Time,Traffic
3263142674,63585,30-01-2024 08:30,30-01-2024 08:31,1,4.24,On Time,Traffic
9591201821,87917,12-11-2023 20:39,12-11-2023 20:52,13,3.17,Slightly Delayed,Traffic
2227944524,30179,07-06-2023 09:02,07-06-2023 09:06,4,3.4,On Time,Traffic
2307375554,73572,31-01-2024 15:49,31-01-2024 16:01,12,4.24,Slightly Delayed,Traffic
8521887524,77426,13-04-2024 14:21,13-04-2024 14:34,13,2.3,Slightly Delayed,Traffic
3298709387,86131,01-07-2023 06:19,01-07-2023 06:24,5,0.63,On Time,Traffic
8608686211,95050,27-07-2023 05:21,27-07-2023 05:32,11,2.83,Slightly Delayed,Traffic
5125482761,85795,28-05-2023 07:30,28-05-2023 07:40,10,3.58,Slightly Delayed,Traffic
7388146343,94498,24-09-2023 11:58,24-09-2023 12:11,13,4.5,Slightly Delayed,Traffic
7064723322,94412,15-10-2023 12:03,15-10-2023 12:20,17,3.82,Significantly Delayed,Traffic
1766291529,27514,12-07-2024 19:12,12-07-2024 19:27,15,1.2,Slightly Delayed,Traffic
8183491568,48175,15-09-2023 14:05,15-09-2023 14:17,12,3.15,Slightly Delayed,Traffic
6419111681,66008,24-01-2024 11:08,24-01-2024 11:08,0,1.04,On Time,
9193945481,44100,22-08-2024 20:00,22-08-2024 20:06,6,3.22,Slightly Delayed,Traffic
3937750618,76499,26-08-2023 10:30,26-08-2023 10:30,0,3.91,On Time,
2056682923,32053,27-05-2024 19:59,27-05-2024 20:11,12,0.58,Slightly Delayed,Traffic
7229998672,32978,10-09-2023 21:17,10-09-2023 21:31,14,2.12,Slightly Delayed,Traffic
7028582657,88805,01-11-2024 14:03,01-11-2024 14:13,10,4.92,Slightly Delayed,Traffic
1732091066,91109,12-05-2024 10:17,12-05-2024 10:14,-3,1.34,On Time,
9389363975,56285,08-01-2024 05:51,08-01-2024 06:14,23,2.13,Significantly Delayed,Traffic
9477050930,29995,01-09-2023 00:18,01-09-2023 00:21,3,3.92,On Time,Traffic
6808771388,8970,29-04-2024 18:07,29-04-2024 18:08,1,1.22,On Time,Traffic
7616458551,92475,05-05-2023 09:31,05-05-2023 09:44,13,2.18,Slightly Delayed,Traffic
2784959025,86825,07-04-2023 02:46,07-04-2023 02:49,3,4.77,On Time,Traffic
2716611235,66366,19-02-2024 06:29,19-02-2024 06:30,1,4.56,On Time,Traffic
3797871396,59554,19-12-2023 02:26,19-12-2023 02:31,5,1.81,On Time,Traffic
5895445193,40476,18-09-2023 20:29,18-09-2023 20:36,7,4.33,Slightly Delayed,Traffic
5281640953,76660,19-05-2024 19:19,19-05-2024 19:20,1,1.51,On Time,Traffic
9006387145,32558,16-07-2023 10:10,16-07-2023 10:19,9,1.29,Slightly Delayed,Traffic
2015702046,63937,17-05-2023 07:11,17-05-2023 07:25,14,4.66,Slightly Delayed,Traffic
9260334793,38060,10-07-2024 06:56,10-07-2024 06:59,3,3.82,On Time,Traffic
5912752928,26396,20-12-2023 18:31,20-12-2023 18:30,-1,2.49,On Time,
7691723645,28979,04-08-2024 13:42,04-08-2024 13:45,3,3,On Time,Traffic
9166904790,37462,19-01-2024 19:15,19-01-2024 19:13,-2,1.4,On Time,
1668797251,14539,18-05-2023 00:44,18-05-2023 00:49,5,0.7,On Time,Traffic
3350348511,64424,05-10-2023 05:23,05-10-2023 05:18,-5,4.47,On Time,
2475154947,5307,14-01-2024 11:12,14-01-2024 11:19,7,1.6,Slightly Delayed,Traffic
1348544692,36408,15-04-2024 17:14,15-04-2024 17:20,6,1.33,Slightly Delayed,Traffic
6770208707,86742,01-05-2024 22:21,01-05-2024 22:19,-2,1.38,On Time,
9500356395,1348,29-10-2024 01:35,29-10-2024 01:36,1,4.79,On Time,Traffic
6280233997,52738,23-08-2023 20:43,23-08-2023 20:38,-5,4.5,On Time,
935645101,22930,27-09-2023 02:44,27-09-2023 03:14,30,0.92,Significantly Delayed,Traffic
3492077995,11413,24-06-2023 00:05,24-06-2023 00:01,-4,3.16,On Time,
6971044672,4558,21-03-2024 16:18,21-03-2024 16:30,12,4.35,Slightly Delayed,Traffic
9417710958,8300,20-09-2023 16:05,20-09-2023 16:01,-4,4.22,On Time,
114851727,8766,04-10-2024 03:26,04-10-2024 03:25,-1,0.87,On Time,
7521503340,38651,30-05-2024 07:18,30-05-2024 07:15,-3,2.73,On Time,
7709878408,24294,09-08-2023 18:05,09-08-2023 18:07,2,4.39,On Time,Traffic
7941755463,821,30-09-2024 09:51,30-09-2024 09:54,3,2.94,On Time,Traffic
4540271027,7176,14-05-2024 04:10,14-05-2024 04:12,2,1.86,On Time,Traffic
8022168472,42469,20-02-2024 22:52,20-02-2024 23:00,8,2.58,Slightly Delayed,Traffic
3808358945,14986,26-08-2023 03:17,26-08-2023 03:26,9,2.67,Slightly Delayed,Traffic
5112444865,2692,06-06-2024 21:24,06-06-2024 21:19,-5,2.02,On Time,
9965551056,98962,24-06-2023 02:19,24-06-2023 02:25,6,2.4,Slightly Delayed,Traffic
7695708103,87812,16-05-2024 15:53,16-05-2024 15:54,1,4.44,On Time,Traffic
7022728237,81122,03-06-2023 04:29,03-06-2023 04:29,0,3.91,On Time,
2062715135,43272,20-08-2024 15:51,20-08-2024 15:51,0,1.17,On Time,
3287815959,42829,09-08-2024 19:54,09-08-2024 20:15,21,2.8,Significantly Delayed,Traffic
9015471552,72941,13-04-2024 19:46,13-04-2024 19:46,0,1.88,On Time,
1595123446,25599,27-02-2024 00:53,27-02-2024 00:55,2,2.34,On Time,Traffic
4888577440,1050,19-05-2024 01:02,19-05-2024 00:57,-5,1.06,On Time,
9039053330,93032,16-08-2023 10:26,16-08-2023 10:25,-1,3.5,On Time,
3091360904,32085,16-06-2024 04:42,16-06-2024 04:42,0,4.04,On Time,
6821938492,78087,06-09-2023 17:03,06-09-2023 17:04,1,0.96,On Time,Traffic
4553785640,48308,13-08-2024 16:49,13-08-2024 16:50,1,4.56,On Time,Traffic
4005611015,10416,30-03-2024 00:03,30-03-2024 00:17,14,2.77,Slightly Delayed,Traffic
8480910658,38062,28-08-2023 20:34,28-08-2023 20:39,5,2.11,On Time,Traffic
1922667245,44104,24-09-2023 16:43,24-09-2023 16:44,1,4.19,On Time,Traffic
379758677,53840,26-12-2023 22:55,26-12-2023 23:08,13,3.84,Slightly Delayed,Traffic
4903380842,76089,03-06-2024 05:47,03-06-2024 05:53,6,0.86,Slightly Delayed,Traffic
9244122658,24492,12-03-2024 16:52,12-03-2024 17:15,23,1.9,Significantly Delayed,Traffic
5054410467,48965,01-07-2023 12:27,01-07-2023 12:24,-3,1.76,On Time,
9877212995,52198,04-05-2024 01:34,04-05-2024 01:29,-5,3.48,On Time,
8375236356,8079,22-09-2023 19:02,22-09-2023 19:06,4,4.38,On Time,Traffic
2652063230,55939,22-11-2023 02:31,22-11-2023 02:32,1,0.7,On Time,Traffic
7258243894,15896,14-07-2024 23:19,14-07-2024 23:18,-1,4.18,On Time,
5980648426,76780,15-12-2023 03:43,15-12-2023 03:59,16,4.67,Significantly Delayed,Traffic
365104159,42058,27-11-2023 05:08,27-11-2023 05:27,19,1.41,Significantly Delayed,Traffic
7038005775,77255,02-07-2023 02:19,02-07-2023 02:15,-4,2.96,On Time,
1456792223,9753,13-08-2024 21:29,13-08-2024 21:24,-5,3.65,On Time,
6673964264,33183,18-10-2024 05:57,18-10-2024 05:58,1,2.02,On Time,Traffic
5780280518,82210,23-08-2024 22:48,23-08-2024 22:51,3,3.34,On Time,Traffic
6220137166,307,09-12-2023 22:20,09-12-2023 22:35,15,4.63,Slightly Delayed,Traffic
2615887425,32500,28-10-2023 20:05,28-10-2023 20:15,10,2.09,Slightly Delayed,Traffic
5610987488,51046,14-08-2023 12:18,14-08-2023 12:14,-4,0.85,On Time,
6038240765,66705,27-05-2023 00:30,27-05-2023 00:30,0,3.29,On Time,
5004974422,85319,03-07-2023 18:32,03-07-2023 18:31,-1,1.63,On Time,
2349863203,76889,20-12-2023 21:18,20-12-2023 21:22,4,4.83,On Time,Traffic
9487956261,23324,25-07-2023 07:44,25-07-2023 07:54,10,3.23,Slightly Delayed,Traffic
7169945062,62218,14-06-2023 02:37,14-06-2023 02:40,3,4.36,On Time,Traffic
5393866026,23975,10-04-2023 00:56,10-04-2023 00:51,-5,2.3,On Time,
7266772806,19227,06-09-2024 23:24,06-09-2024 23:28,4,1.4,On Time,Traffic
2411227007,63131,09-06-2024 14:54,09-06-2024 14:57,3,2.53,On Time,Traffic
960728650,42554,16-04-2023 08:09,16-04-2023 08:16,7,3.51,Slightly Delayed,Traffic
2326500581,53100,21-07-2024 05:49,21-07-2024 05:54,5,3.58,On Time,Traffic
9489310879,13348,15-10-2024 05:36,15-10-2024 05:33,-3,1.32,On Time,
2341242955,6285,12-01-2024 18:41,12-01-2024 19:00,19,3.34,Significantly Delayed,Traffic
1023485121,74337,11-02-2024 17:36,11-02-2024 17:38,2,1.34,On Time,Traffic
9742218709,4129,25-09-2024 13:28,25-09-2024 13:27,-1,4.99,On Time,
9039933820,11046,09-12-2023 15:18,09-12-2023 15:17,-1,4.88,On Time,
1391881327,48329,01-07-2024 21:34,01-07-2024 21:38,4,3.69,On Time,Traffic
3360648053,10234,15-05-2023 08:38,15-05-2023 08:43,5,2.52,On Time,Traffic
9758418980,77182,05-07-2023 11:58,05-07-2023 11:54,-4,3.4,On Time,
9859459525,319,13-07-2023 02:44,13-07-2023 02:44,0,3.56,On Time,
6924226309,6964,27-09-2024 04:02,27-09-2024 04:13,11,3.61,Slightly Delayed,Traffic
7672052920,30194,07-12-2023 01:11,07-12-2023 01:07,-4,3.15,On Time,
4597359399,5286,20-09-2024 03:14,20-09-2024 03:12,-2,2.78,On Time,
665402174,77757,16-04-2024 02:20,16-04-2024 02:17,-3,1.18,On Time,
3986082657,55010,17-02-2024 12:56,17-02-2024 12:55,-1,1.35,On Time,
4275746826,59737,05-03-2024 10:57,05-03-2024 10:54,-3,4.92,On Time,
525864604,60733,24-03-2024 21:22,24-03-2024 21:24,2,1.2,On Time,Traffic
4473658819,14104,05-12-2023 00:39,05-12-2023 00:35,-4,1.81,On Time,
8824559505,56907,14-08-2024 14:06,14-08-2024 14:03,-3,4.12,On Time,
1824646473,88937,02-04-2023 07:02,02-04-2023 06:57,-5,1.7,On Time,
776389097,75111,10-02-2024 07:50,10-02-2024 08:05,15,1.62,Slightly Delayed,Traffic
4908634706,13171,15-10-2023 22:36,15-10-2023 22:37,1,0.69,On Time,Traffic
3516204561,1455,09-09-2023 05:48,09-09-2023 05:48,0,1.81,On Time,
9510792757,28724,04-11-2023 05:12,04-11-2023 05:12,0,4.93,On Time,
3504903228,90336,30-06-2023 00:26,30-06-2023 00:34,8,1.84,Slightly Delayed,Traffic
3438202422,94413,08-10-2023 16:06,08-10-2023 16:33,27,4.09,Significantly Delayed,Traffic
